regime,sigma_s,snr_db,xi,z,K,A0,Pe_reference,Pe_interp_free,abs_err_interp_free,rel_err_interp_free,eta_f64,ref_in_range,f64_in_range
strong,0.1,30,3.2993517796451188,5.140808,20,0.011483057295539648,3.91600716794476500e-01,3.91600716794334003e-01,1.424971e-13,3.638837e-13,1.471661e-14,1,1
strong,0.1,34,2.0757897044343383,1.283851,10,0.029011772521017991,2.66135468270030762e-01,2.66135468270025211e-01,5.551115e-15,2.085823e-14,1.136411e-15,1,1
strong,0.1,38,4.076319783148632,3.124017,20,0.0075227314149112039,3.43093494626191708e-01,3.43093494626178608e-01,1.310063e-14,3.818385e-14,4.016656e-15,1,1
strong,0.1,40,2.4193925806737102,0.874128,10,0.021355707711412378,2.17779350533007399e-01,2.17779350533003818e-01,3.580469e-15,1.644081e-14,6.502569e-16,1,1
strong,0.1,44,2.5666700577318164,0.620735,10,0.018975054546050644,1.80585694519623891e-01,1.80585694519623613e-01,2.775558e-16,1.536975e-15,4.289401e-16,1,1
strong,0.2,30,0.50114012255366203,0.473723,5,0.12461319947028258,3.72987903874681226e-01,3.72987903874681559e-01,3.330669e-16,8.929697e-16,7.852688e-17,1,1
strong,0.2,44,2.3909710733965337,2.154698,20,0.0054664131317591139,3.16227707127242408e-01,3.16227707127225588e-01,1.681988e-14,5.318914e-14,2.542325e-15,1,1
strong,0.3,34,0.5578001545322363,0.834265,10,0.044646225230578943,3.88725740345159998e-01,3.88725740345159720e-01,2.775558e-16,7.140143e-16,1.950969e-16,1,1
weak,0.05,34,3.0084336642103433,6.433999,20,0.055259191271009811,8.35286823443991827e-02,8.35286823457863647e-02,1.387182e-12,1.660725e-11,3.150248e-12,1,1
weak,0.05,38,3.8559106934749057,6.670028,20,0.033632400986891561,8.23901718465721578e-02,8.23901718465263055e-02,4.585221e-14,5.565252e-13,1.841118e-13,1,1
weak,0.05,40,0.90071342355845374,0.258990,5,0.68802133776485197,2.08324404032939024e-02,2.08324404032939128e-02,1.040834e-17,4.996218e-16,7.957287e-21,1,1
weak,0.1,40,1.5912878980693728,3.608955,20,0.049374653471478867,6.10771557583223781e-02,6.10771557583174030e-02,4.975187e-15,8.145741e-14,2.911092e-15,1,1
weak,0.1,44,2.1702331466757316,4.236064,20,0.026541353912661006,5.48845227549674339e-02,5.48845227548326875e-02,1.347464e-13,2.455089e-12,1.026258e-13,1,1
weak,0.2,38,0.85230571903525232,5.213835,20,0.043025734517949846,2.13622758473766355e-01,2.13622758473759250e-01,7.105427e-15,3.326157e-14,3.288227e-15,1,1
moderate,0.05,30,3.5859454860895084,3.622486,20,0.038888288328759145,2.35161944482088325e-01,2.35161944482079971e-01,8.354428e-15,3.552628e-14,3.665782e-15,1,1
moderate,0.05,34,1.4457823929368279,0.369281,5,0.24069592249470798,5.58386655135825541e-02,5.58386655135798549e-02,2.699230e-15,4.833980e-14,2.807413e-15,1,1
moderate,0.05,38,2.9612816318522448,0.983313,10,0.057033987835191896,9.26007002775086629e-02,9.26007002775085380e-02,1.249001e-16,1.348803e-15,1.341393e-16,1,1
moderate,0.05,40,2.373739604005475,0.501664,10,0.088799934058229474,5.16287645271048465e-02,5.16287645271048465e-02,0.000000e+00,0.000000e+00,3.957353e-17,1,1
moderate,0.05,44,4.4730962461783772,1.124732,10,0.02499058342937157,9.83306380478378844e-02,9.83306380478379261e-02,4.163336e-17,4.234017e-16,1.511385e-16,1,1
moderate,0.1,34,0.59848292054482988,0.250722,5,0.35451357701821207,2.04639964451603817e-01,2.04639964451603873e-01,5.551115e-17,2.712625e-16,2.393499e-18,1,1
moderate,0.1,38,3.4545939654623892,5.354336,20,0.010474178068261427,2.87307240167756828e-01,2.87307240167829048e-01,7.222001e-14,2.513686e-13,1.493316e-14,1,1
moderate,0.1,40,1.4142090300974071,0.712515,10,0.062521826439541336,1.03075521111757759e-01,1.03075521111756885e-01,8.743006e-16,8.482136e-15,1.037183e-15,1,1
moderate,0.1,44,1.1991676620673024,0.323132,5,0.086985310464580107,6.54253291516831703e-02,6.54253291516833091e-02,1.387779e-16,2.121164e-15,2.589386e-16,1,1
moderate,0.2,38,1.013788377158352,1.844319,10,0.030408112546968694,2.53177339529933931e-01,2.53177339529933265e-01,6.661338e-16,2.631096e-15,3.663345e-16,1,1
moderate,0.2,44,2.0601776880485554,3.817534,20,0.0073627933866507716,2.62504600931960486e-01,2.62504600932174981e-01,2.144951e-13,8.171098e-13,7.201400e-14,1,1
moderate,0.3,40,0.59186767681394625,1.123437,10,0.039653061684496803,3.20393466668826843e-01,3.20393466668826732e-01,1.110223e-16,3.465186e-16,2.701822e-17,1,1
strong,0.05,30,3.722903680847311,1.636192,10,0.036079011408037258,2.75410188331629002e-01,2.75410188331625172e-01,3.830269e-15,1.390751e-14,1.200851e-15,1,1
strong,0.05,34,2.2324477593847973,0.370921,5,0.10041700309761842,1.37964218691190410e-01,1.37964218691190077e-01,3.330669e-16,2.414154e-15,2.602382e-16,1,1
strong,0.05,38,1.1686928349242396,0.063063,5,0.37265909945446318,6.54727061030532381e-02,6.54727061030530577e-02,1.804112e-16,2.755518e-15,1.815494e-16,1,1
strong,0.05,40,4.2552641117394536,0.675996,10,0.027614995171820853,1.79238826240612825e-01,1.79238826240611715e-01,1.110223e-15,6.194099e-15,4.178445e-16,1,1
strong,0.05,44,1.1101942587509208,0.028357,5,0.41536035014852973,4.02640500461809714e-02,4.02640500461811657e-02,1.942890e-16,4.825372e-15,3.200750e-16,1,1
strong,0.1,30,2.7171371847568033,3.486516,20,0.016931572582068153,3.60896257113592855e-01,3.60896257113526853e-01,6.600276e-14,1.828857e-13,6.289310e-15,1,1
strong,0.1,34,1.0885298679633535,0.352708,5,0.10560246206865066,1.95179497889488268e-01,1.95179497889512277e-01,2.400857e-14,1.230077e-13,1.364839e-14,1,1
strong,0.1,38,1.6455007909210884,0.508974,10,0.046173589324295911,1.83430339569675971e-01,1.83430339569675915e-01,5.551115e-17,3.026280e-16,4.851564e-16,1,1
strong,0.1,40,1.3870368342466959,0.287206,5,0.064997300586148915,1.46064666921413955e-01,1.46064666921412956e-01,9.992007e-16,6.840811e-15,3.613312e-16,1,1
strong,0.1,44,1.8343973053794003,0.317040,5,0.037151332606453515,1.33610391932907135e-01,1.33610391932907246e-01,1.110223e-16,8.309406e-16,2.535128e-16,1,1
strong,0.2,34,0.73082598755000561,0.636410,10,0.05852641872238587,3.22254052308738381e-01,3.22254052308738159e-01,2.220446e-16,6.890359e-16,3.466267e-16,1,1
strong,0.2,38,1.0215150246192797,0.784685,10,0.029949772501852184,2.82903099299122163e-01,2.82903099299090854e-01,3.130829e-14,1.106679e-13,8.539054e-15,1,1
strong,0.2,44,0.56270809312944048,0.119239,5,0.098780209659968032,2.58389875883004494e-01,2.58389875883004327e-01,1.665335e-16,6.445046e-16,2.352469e-17,1,1
strong,0.3,40,1.6251559248542073,3.549854,20,0.0052587003608114014,3.82004654930623411e-01,3.82004654930575782e-01,4.762857e-14,1.246806e-13,2.750239e-14,1,1
weak,0.05,30,1.4351319371656899,2.306213,20,0.24433520515635676,3.94915908716670788e-02,3.94915908716666486e-02,4.302114e-16,1.089375e-14,2.144847e-16,1,1
weak,0.05,38,1.5906966695628781,1.130694,10,0.19839942317799469,9.61100811373591553e-03,9.61100811373594849e-03,3.295975e-17,3.429374e-15,1.733520e-17,1,1
weak,0.05,40,4.2994165017032469,6.587304,20,0.027050657545540417,7.95396586101752290e-02,7.95396586095268726e-02,6.483564e-13,8.151360e-12,1.494823e-13,1,1
weak,0.05,44,1.1383161555232622,0.285441,5,0.39388442920355882,5.50639794101387848e-03,5.50639794101388715e-03,8.673617e-18,1.575189e-15,2.185125e-20,1,1
weak,0.1,40,1.2312889020078308,2.159885,20,0.082500165305193135,5.18506178987560920e-02,5.18506178987559185e-02,1.734723e-16,3.345618e-15,9.560645e-17,1,1
weak,0.1,44,1.6832343294586496,2.547956,20,0.04412590139912264,3.37934286264681416e-02,3.37934286264660599e-02,2.081668e-15,6.159979e-14,7.023347e-16,1,1
weak,0.2,44,1.0225259528540402,3.761415,20,0.029890572511697709,1.32162311823193240e-01,1.32162311823193601e-01,3.608225e-16,2.730147e-15,9.292785e-16,1,1
moderate,0.05,30,4.1344836236707678,4.815780,20,0.029252226866035538,2.70216425615149414e-01,2.70216425615171341e-01,2.192690e-14,8.114571e-14,8.959478e-15,1,1
moderate,0.05,34,3.8365350780310772,2.616322,20,0.033973033302824161,1.91779893825423681e-01,1.91779893825419129e-01,4.551914e-15,2.373510e-14,1.285276e-15,1,1
moderate,0.05,38,4.4296028708172868,2.200702,20,0.025483801928048153,1.68420027303912478e-01,1.68420027303908704e-01,3.774758e-15,2.241276e-14,7.611091e-16,1,1
moderate,0.05,40,3.4956868138815183,1.088575,10,0.040922987027379974,9.83697020544999495e-02,9.83697020544999634e-02,1.387779e-17,1.410779e-16,1.525144e-16,1,1
moderate,0.05,44,3.1239588189017944,0.548488,10,0.05124579504015634,5.18936710376936908e-02,5.18936710376936214e-02,6.938894e-17,1.337137e-15,3.815046e-17,1,1
moderate,0.1,30,1.6238265041863444,2.971054,20,0.047414921164978391,2.47803320131167876e-01,2.47803320131126270e-01,4.160561e-14,1.678977e-13,2.710707e-14,1,1
moderate,0.1,34,3.2786451105812979,7.643627,20,0.011628563792860914,3.32677549704801789e-01,3.32677549704893494e-01,9.170442e-14,2.756556e-13,7.236325e-14,1,1
moderate,0.1,38,1.2885460884179107,0.744554,10,0.075323257853744691,1.17568026066294420e-01,1.17568026066295683e-01,1.262879e-15,1.074168e-14,4.043062e-16,1,1
moderate,0.1,40,4.1810894170264943,6.230065,20,0.0071504428749471806,3.03337947028165189e-01,3.03337947028276100e-01,1.109113e-13,3.656360e-13,2.383164e-14,1,1
moderate,0.1,44,2.8971178936775646,1.887295,10,0.014893121001795486,1.58565053473873396e-01,1.58565053473872369e-01,1.026956e-15,6.476561e-15,6.442090e-16,1,1
moderate,0.2,40,2.272656579216326,7.362780,20,0.0060503947170131162,3.39376897825224566e-01,3.39376897831243696e-01,6.019130e-12,1.773583e-11,2.397973e-12,1,1
strong,0.05,30,1.2485617688597037,0.181736,5,0.32482400993990279,1.20969787266977602e-01,1.20969787266976603e-01,9.992007e-16,8.259920e-15,3.409778e-16,1,1
strong,0.05,34,3.0710814767360044,0.702418,10,0.053026546458609478,1.88225442324613468e-01,1.88225442324612885e-01,5.828671e-16,3.096643e-15,4.634154e-16,1,1
strong,0.05,38,3.9699688067749572,0.740723,10,0.031727287408558222,1.89209092686178609e-01,1.89209092686178693e-01,8.326673e-17,4.400778e-16,4.665524e-16,1,1
strong,0.05,40,2.0823514220504555,0.161692,5,0.11545142202201097,8.11611798489678404e-02,8.11611798489677294e-02,1.110223e-16,1.367924e-15,1.090162e-16,1,1
strong,0.05,44,0.97807160229609036,0.021387,5,0.55072142908887156,4.34183583309735097e-02,4.34183583309735721e-02,6.245005e-17,1.438333e-15,5.865373e-17,1,1
strong,0.1,30,1.0954465610632189,0.566146,10,0.10427028757153219,2.39788446633633245e-01,2.39788446226157248e-01,4.074760e-10,1.699315e-09,1.162652e-10,1,1
strong,0.1,34,0.93015812041328483,0.257288,5,0.1447669531331871,1.94495593087834207e-01,1.94495593087833818e-01,3.885781e-16,1.997876e-15,4.997169e-16,1,1
strong,0.1,38,2.9014141906824062,1.582670,10,0.014849045755238112,2.76851630731900167e-01,2.76851630731896337e-01,3.830269e-15,1.383510e-14,1.229185e-15,1,1
strong,0.1,40,1.9504255974557034,0.568065,10,0.032861782218526356,1.83245193474481427e-01,1.83245193474481205e-01,2.220446e-16,1.211735e-15,4.559550e-16,1,1
strong,0.1,44,1.6298835258823463,0.250270,5,0.047063028166576558,1.21838626145099965e-01,1.21838626145099688e-01,2.775558e-16,2.278060e-15,2.245258e-16,1,1
strong,0.2,38,2.4323724123802162,4.449365,20,0.005281908643714116,3.85590079369742322e-01,3.85590079369681149e-01,6.117329e-14,1.586485e-13,1.412981e-14,1,1
strong,0.2,40,1.9759629643231955,2.332353,20,0.0080037723517328279,3.32419251929411297e-01,3.32419251929417570e-01,6.272760e-15,1.887003e-14,4.954085e-15,1,1
strong,0.2,44,0.81146599563695798,0.248139,5,0.047467223852604483,2.19956615088426483e-01,2.19956615088426788e-01,3.053113e-16,1.388053e-15,1.943614e-16,1,1
strong,0.3,30,0.93824394754573215,3.741484,20,0.015777747238087152,4.23050274411085614e-01,4.23050274411085780e-01,1.665335e-16,3.936493e-16,1.032788e-14,1,1
strong,0.3,34,1.6953607591124586,7.708056,20,0.0048321909559826933,4.35001600467222138e-01,4.35001600467444405e-01,2.222666e-13,5.109559e-13,4.704072e-13,1,1
strong,0.3,40,2.002738779345945,5.391003,20,0.0034627354964533795,4.06504760879779437e-01,4.06504760878988236e-01,7.912004e-13,1.946350e-12,3.469560e-13,1,1
strong,0.3,44,0.90766616050421023,0.698656,10,0.016858756583056227,2.90988020586461171e-01,2.90988020586459228e-01,1.942890e-15,6.676874e-15,1.214136e-15,1,1
weak,0.05,38,0.97043344994298864,0.399759,5,0.56116012202468624,2.04744533662199642e-02,2.04744533662199642e-02,0.000000e+00,0.000000e+00,4.844510e-20,1,1
weak,0.05,40,3.3720115303207727,4.051552,20,0.043980903964518515,4.08369384774065758e-02,4.08369384773884514e-02,1.812439e-14,4.438234e-13,1.112826e-14,1,1
weak,0.05,44,1.7017723562885749,0.649274,10,0.17316397115556995,2.61321856967103219e-03,2.61321856967102611e-03,6.071532e-18,2.323392e-15,9.421184e-18,1,1
weak,0.1,44,1.1947388591836374,1.282984,10,0.087632334263841954,2.98352888269458223e-02,2.98352888269458189e-02,3.469447e-18,1.162867e-16,9.775001e-18,1,1
weak,0.2,38,0.56361669199280195,2.278346,20,0.098461387427652314,2.53247744458776569e-01,2.53247744458776625e-01,5.551115e-17,2.191970e-16,1.930032e-17,1,1
moderate,0.05,30,1.5181637427308565,0.646152,10,0.21801709318622542,8.86098640707792540e-02,8.86098640707810858e-02,1.831868e-15,2.067341e-14,4.753162e-16,1,1
moderate,0.05,34,3.4214330657351142,2.080672,20,0.042719088927588827,1.65927434872641055e-01,1.65927434872639862e-01,1.193490e-15,7.192842e-15,7.340020e-16,1,1
moderate,0.05,38,4.7468346402530139,2.527236,20,0.0221911487985459,1.84471137495797050e-01,1.84471137495794579e-01,2.470246e-15,1.339096e-14,1.056639e-15,1,1
moderate,0.05,40,1.5836452842389197,0.222531,5,0.20018646130459666,2.94464511004573944e-02,2.94464511004557394e-02,1.654926e-15,5.620121e-14,6.827189e-16,1,1
moderate,0.05,44,0.89807986845603993,0.040441,5,0.69503437627233922,2.63767259686536852e-02,2.63767259686536887e-02,3.469447e-18,1.315344e-16,5.748833e-19,1,1
moderate,0.1,34,2.6928291090911367,5.156112,20,0.017238648980932542,2.89260141771322477e-01,2.89260141771364943e-01,4.246603e-14,1.468091e-13,2.655725e-14,1,1
moderate,0.1,38,3.6395351214327691,5.942978,20,0.0094367270746576262,2.99638490002668956e-01,2.99638490002697766e-01,2.881029e-14,9.615016e-14,2.177348e-14,1,1
moderate,0.1,40,2.6221700768048275,2.450334,20,0.018180269738880404,1.93456692186672108e-01,1.93456692186668056e-01,4.052314e-15,2.094688e-14,1.507849e-15,1,1
moderate,0.1,44,0.50186707739951375,0.054217,5,0.51842573948020276,1.78624165737527096e-01,1.78624165737527180e-01,8.326673e-17,4.661560e-16,1.548331e-19,1,1
moderate,0.2,34,1.0117203715085896,2.911134,20,0.030532570866112076,3.05290132269997627e-01,3.05290132270002346e-01,4.718448e-15,1.545562e-14,9.477324e-16,1,1
moderate,0.2,38,0.59715674910337402,0.639516,10,0.087694857457461514,2.73537853142634624e-01,2.73537853142634735e-01,1.110223e-16,4.058755e-16,9.693749e-18,1,1
moderate,0.3,34,0.964841751529389,5.957474,20,0.014919813617907896,3.83611634576149108e-01,3.83611634576119354e-01,2.975398e-14,7.756276e-14,5.581786e-15,1,1
moderate,0.3,44,1.0444227931495764,2.207521,20,0.012732705274398504,2.68618358360536658e-01,2.68618358360534160e-01,2.498002e-15,9.299446e-15,6.025603e-16,1,1
strong,0.05,34,3.1285357913730039,0.728959,10,0.051095892264201463,1.91580195303556161e-01,1.91580195303555717e-01,4.440892e-16,2.318033e-15,4.804042e-16,1,1
strong,0.05,38,3.5106769574798151,0.579214,10,0.040574160289669557,1.66825819916964463e-01,1.66825819916964130e-01,3.330669e-16,1.996495e-15,3.635653e-16,1,1
strong,0.05,40,4.780812318393072,0.853306,10,0.021876814802525901,2.01679734223141421e-01,2.01679734223140894e-01,5.273559e-16,2.614819e-15,5.327142e-16,1,1
strong,0.1,30,2.4858724226463855,2.918244,20,0.02022866660709189,3.46083706559515480e-01,3.46083706559731752e-01,2.162714e-13,6.249108e-13,5.915085e-15,1,1
strong,0.1,34,2.7007199960434871,2.173338,20,0.017138056351055943,3.13263566542679284e-01,3.13263566542670735e-01,8.548717e-15,2.728922e-14,2.299971e-15,1,1
strong,0.1,38,3.4508468807984496,2.238857,20,0.010496937503301473,3.10884452021111146e-01,3.10884452021109314e-01,1.831868e-15,5.892440e-15,2.116408e-15,1,1
strong,0.1,40,1.7735555812342252,0.469688,5,0.039744693317922963,1.70470993308965535e-01,1.70470993308965646e-01,1.110223e-16,6.512680e-16,4.368641e-16,1,1
strong,0.1,44,2.8400368353005323,0.760008,10,0.015497826010225228,1.98125977866647929e-01,1.98125977866647179e-01,7.494005e-16,3.782445e-15,5.169330e-16,1,1
strong,0.2,34,1.3310264140625656,2.111548,20,0.017639569687706951,3.48897361751900281e-01,3.48897361751911106e-01,1.082467e-14,3.102538e-14,8.316910e-15,1,1
strong,0.2,40,0.51183803797693661,0.156288,5,0.11944351588410218,3.00863319155875442e-01,3.00863319155875220e-01,2.220446e-16,7.380248e-16,2.450117e-17,1,1
strong,0.2,44,0.91709019181527773,0.316965,5,0.037160122740815822,2.15617495873765552e-01,2.15617495873764886e-01,6.661338e-16,3.089424e-15,5.540979e-16,1,1
strong,0.3,34,0.84087060495569577,1.896120,10,0.019643696710149195,3.87832598551061614e-01,3.87832598551062002e-01,3.885781e-16,1.001922e-15,2.196069e-15,1,1
weak,0.05,38,1.6716548953738934,1.249717,10,0.17950384063108346,1.00999669842936138e-02,1.00999669842935930e-02,2.081668e-17,2.061064e-15,3.482937e-17,1,1
weak,0.05,40,1.6926205238035705,1.017919,10,0.17505418409971588,6.61486652031601473e-03,6.61486652031603728e-03,2.255141e-17,3.409200e-15,2.765284e-17,1,1
weak,0.05,44,3.5141463549987599,2.776478,20,0.040494061847017003,2.09707580514396086e-02,2.09707580514446185e-02,5.009881e-15,2.388984e-13,1.315326e-15,1,1
weak,0.1,34,1.1538600600289222,3.783852,20,0.093961814431777063,1.08198084527582034e-01,1.08198084527578509e-01,3.524958e-15,3.257875e-14,1.310667e-15,1,1
weak,0.1,40,1.8511328690078415,4.884289,20,0.036482463675657439,7.65926899476333106e-02,7.65926899476632173e-02,2.990663e-14,3.904633e-13,2.805627e-14,1,1
weak,0.1,44,2.9041058614225328,7.585644,20,0.014821531815291953,1.03977342291928995e-01,1.03977342283542384e-01,8.386611e-12,8.065806e-11,5.136473e-12,1,1
moderate,0.05,30,1.2396607076628079,0.427327,5,0.32965920243278996,7.88912578207027759e-02,7.88912578207030535e-02,2.775558e-16,3.518207e-15,7.097804e-16,1,1
moderate,0.05,34,1.4787011021622063,0.386527,5,0.22995622372369293,5.67514732267574359e-02,5.67514732267584421e-02,1.006140e-15,1.772887e-14,3.627057e-16,1,1
moderate,0.05,38,1.8473734966339674,0.382001,5,0.14681163990488577,4.50148897108559182e-02,4.50148897108558765e-02,4.163336e-17,9.248798e-16,3.919384e-17,1,1
moderate,0.05,40,1.589318531548181,0.224143,5,0.19874677796737344,2.95455006860053868e-02,2.95455006860049219e-02,4.649059e-16,1.573525e-14,2.141554e-16,1,1
moderate,0.05,44,4.8812619593831759,1.339380,10,0.020985621716033017,1.13594807968278186e-01,1.13594807968278255e-01,6.938894e-17,6.108460e-16,2.144136e-16,1,1
moderate,0.1,38,1.0618182114922412,0.505268,10,0.1109951224701779,1.13563357104889906e-01,1.13563357104890184e-01,2.775558e-16,2.444061e-15,6.606099e-17,1,1
moderate,0.1,44,1.855274316452868,0.773897,10,0.036319731655532012,8.92263002506507030e-02,8.92263002506532565e-02,2.553513e-15,2.861839e-14,7.039662e-16,1,1
moderate,0.2,30,0.77752900458592367,2.724633,20,0.051703206258096338,3.42481028607833693e-01,3.42481028607834026e-01,3.330669e-16,9.725120e-16,3.612802e-16,1,1
moderate,0.2,38,1.2345073401652289,2.734938,20,0.020505860626703312,2.68582031440169455e-01,2.68582031440189439e-01,1.998401e-14,7.440563e-14,1.744952e-14,1,1
moderate,0.2,40,0.54377311113935778,0.421080,5,0.10579399165042955,2.68809063763495060e-01,2.68809063763495060e-01,0.000000e+00,0.000000e+00,4.077381e-18,1,1
strong,0.05,30,2.6230557232754674,0.811952,10,0.072704021724925225,2.07255426731591030e-01,2.07255426731588838e-01,2.192690e-15,1.057965e-14,5.730987e-16,1,1
strong,0.05,34,2.5540856276326402,0.485694,5,0.076687826798241807,1.57343545333130330e-01,1.57343545333130719e-01,3.885781e-16,2.469616e-15,3.281404e-16,1,1
strong,0.05,38,4.4980846090979822,0.950937,10,0.024713663550923248,2.13660490750216814e-01,2.13660490750215537e-01,1.276756e-15,5.975632e-15,6.079864e-16,1,1
strong,0.05,40,0.96593423188982597,0.032894,5,0.56751429040515855,5.93506817879011495e-02,5.93506817879010662e-02,8.326673e-17,1.402962e-15,7.887424e-17,1,1
